coverage,location,scenario,cohort,value,low,high
30,kenya,Catch-up 15-20: TT,25_30,52788.9501,52547.2148,53030.6854
30,kenya,Catch-up 15-20: TT,30_35,45873.0536,44715.7456,47030.3616
30,kenya,Catch-up 15-20: TT,35_40,38163.9628,38061.2253,38266.7004
30,kenya,Catch-up 15-20: TT,40_45,29476.5993,29144.2133,29808.9854
30,kenya,Catch-up 15-20: TT,45_50,20113.1324,20061.7636,20164.5012
30,kenya,Catch-up 15-20: TT,50_55,14949.8171,14937.7303,14961.9039
30,kenya,Catch-up 15-20: TT,55_60,9359.6879,9256.9504,9462.4254
30,kenya,Catch-up 15-25: TTV,10_15,25019.6021,24590.5219,25448.6823
30,kenya,Catch-up 15-25: TTV,15_20,36974.1700,36112.9879,37835.3522
30,kenya,Catch-up 15-25: TTV,20_25,43856.0732,42142.7740,45569.3725
30,kenya,Catch-up 15-25: TTV,25_30,49162.9200,48540.4515,49785.3885
30,kenya,Catch-up 15-25: TTV,30_35,43965.6106,42563.5455,45367.6756
30,kenya,Catch-up 15-25: TTV,35_40,36925.0691,36568.5095,37281.6288
30,kenya,Catch-up 15-25: TTV,40_45,28800.4958,28791.4307,28809.5609
30,kenya,Catch-up 15-25: TTV,45_50,19769.4150,19473.2892,20065.5408
30,kenya,Catch-up 15-25: TTV,50_55,14254.8281,14194.3942,14315.2619
30,kenya,Catch-up 15-25: TTV,55_60,9401.2362,9343.8240,9458.6483
30,kenya,Catch-up 15-25: V,10_15,24411.4865,24251.3369,24571.6362
30,kenya,Catch-up 15-25: V,15_20,37570.9541,36685.5984,38456.3097
30,kenya,Catch-up 15-25: V,20_25,45008.0932,44560.8828,45455.3036
30,kenya,Catch-up 15-25: V,25_30,51304.5441,50908.7025,51700.3857
30,kenya,Catch-up 15-25: V,30_35,44437.7500,43546.3509,45329.1490
30,kenya,Catch-up 15-25: V,35_40,37053.4911,36467.2829,37639.6993
30,kenya,Catch-up 15-25: V,40_45,28732.5078,28324.5794,29140.4362
30,kenya,Catch-up 15-25: V,45_50,20033.8130,19755.8173,20311.8087
30,kenya,Catch-up 15-25: V,50_55,14711.8589,14515.4489,14908.2688
30,kenya,Catch-up 15-25: V,55_60,9363.4650,9306.0529,9420.8771
30,kenya,Catch-up 15-25: TT,10_15,27489.8349,27381.0540,27598.6159
30,kenya,Catch-up 15-25: TT,15_20,51912.6590,51441.2752,52384.0429
30,kenya,Catch-up 15-25: TT,20_25,57147.7403,56742.8336,57552.6470
30,kenya,Catch-up 15-25: TT,25_30,51531.1710,51473.7588,51588.5831
30,kenya,Catch-up 15-25: TT,30_35,44766.3589,44180.1507,45352.5671
30,kenya,Catch-up 15-25: TT,35_40,38299.9390,37870.8587,38729.0192
30,kenya,Catch-up 15-25: TT,40_45,29442.6053,29415.4101,29469.8005
30,kenya,Catch-up 15-25: TT,45_50,19996.0418,19579.0483,20413.0353
30,kenya,Catch-up 15-25: TT,50_55,14708.0818,14617.4311,14798.7325
30,kenya,Catch-up 15-25: TT,55_60,9627.8630,9588.5811,9667.1450
30,kenya,Catch-up 15-30: TTV,10_15,23928.0159,23906.8640,23949.1678
30,kenya,Catch-up 15-30: TTV,15_20,34836.3230,33231.8047,36440.8413
30,kenya,Catch-up 15-30: TTV,20_25,40418.8988,39757.1482,41080.6493
30,kenya,Catch-up 15-30: TTV,25_30,39701.2474,39317.4925,40085.0023
30,kenya,Catch-up 15-30: TTV,30_35,41978.8482,41132.7745,42824.9220
30,kenya,Catch-up 15-30: TTV,35_40,36003.4532,35755.6745,36251.2319
30,kenya,Catch-up 15-30: TTV,40_45,28256.5913,27691.5349,28821.6478
30,kenya,Catch-up 15-30: TTV,45_50,19735.4209,19532.9676,19937.8743
30,kenya,Catch-up 15-30: TTV,50_55,14806.2867,14788.1566,14824.4169
30,kenya,Catch-up 15-30: TTV,55_60,9457.8928,9373.2855,9542.5002
30,kenya,Catch-up 15-30: V,10_15,23489.8705,23033.5951,23946.1459
30,kenya,Catch-up 15-30: V,15_20,35678.6196,34373.2487,36983.9904
30,kenya,Catch-up 15-30: V,20_25,42783.3725,42260.6198,43306.1252
30,kenya,Catch-up 15-30: V,25_30,43670.9951,42915.5721,44426.4181
30,kenya,Catch-up 15-30: V,30_35,44154.4663,42861.1822,45447.7504
30,kenya,Catch-up 15-30: V,35_40,36562.4662,36254.2536,36870.6787
30,kenya,Catch-up 15-30: V,40_45,29027.1227,28788.4091,29265.8363
30,kenya,Catch-up 15-30: V,45_50,20234.0000,19940.8959,20527.1041
30,kenya,Catch-up 15-30: V,50_55,14896.9375,14655.2021,15138.6728
30,kenya,Catch-up 15-30: V,55_60,9714.7367,9714.7366,9714.7367
30,kenya,Catch-up 15-30: TT,10_15,29057.3376,28891.1445,29223.5306
30,kenya,Catch-up 15-30: TT,15_20,53574.5895,53302.6372,53846.5418
30,kenya,Catch-up 15-30: TT,20_25,56747.3660,56723.1924,56771.5397
30,kenya,Catch-up 15-30: TT,25_30,51059.0316,50569.5175,51548.5457
30,kenya,Catch-up 15-30: TT,30_35,45608.6555,44862.2977,46355.0134
30,kenya,Catch-up 15-30: TT,35_40,38167.7399,37626.8571,38708.6227
30,kenya,Catch-up 15-30: TT,40_45,29144.2132,28781.6102,29506.8163
30,kenya,Catch-up 15-30: TT,45_50,19890.2826,19576.0266,20204.5386
30,kenya,Catch-up 15-30: TT,50_55,14447.4609,14323.5716,14571.3502
30,kenya,Catch-up 15-30: TT,55_60,9435.2302,9435.2302,9435.2302
30,kenya,Catch-up 15-35: TTV,10_15,23036.6168,22362.7795,23710.4541
30,kenya,Catch-up 15-35: TTV,15_20,34186.6592,33802.9044,34570.4140
30,kenya,Catch-up 15-35: TTV,20_25,39357.5295,39206.4449,39508.6142
30,kenya,Catch-up 15-35: TTV,25_30,38356.5946,37882.1890,38831.0003
30,kenya,Catch-up 15-35: TTV,30_35,35323.5720,35130.1836,35516.9603
30,kenya,Catch-up 15-35: TTV,35_40,36747.5448,36321.4863,37173.6033
30,kenya,Catch-up 15-35: TTV,40_45,29238.6411,29193.3158,29283.9665
30,kenya,Catch-up 15-35: TTV,45_50,19599.4448,19481.5989,19717.2907
30,kenya,Catch-up 15-35: TTV,50_55,14753.4071,14705.0601,14801.7542
30,kenya,Catch-up 15-35: TTV,55_60,9431.4531,9283.3902,9579.5160
30,kenya,Catch-up 15-35: V,10_15,22262.3083,21990.3561,22534.2605
30,kenya,Catch-up 15-35: V,15_20,34824.9916,34003.0914,35646.8918
30,kenya,Catch-up 15-35: V,20_25,41382.0631,40535.9893,42228.1368
30,kenya,Catch-up 15-35: V,25_30,40445.3391,40082.7361,40807.9421
30,kenya,Catch-up 15-35: V,30_35,38409.4748,37995.5030,38823.4467
30,kenya,Catch-up 15-35: V,35_40,36407.6045,35963.4157,36851.7932
30,kenya,Catch-up 15-35: V,40_45,28962.9117,28122.8814,29802.9420
30,kenya,Catch-up 15-35: V,45_50,19788.3005,19646.2810,19930.3201
30,kenya,Catch-up 15-35: V,50_55,14715.6361,14504.1176,14927.1545
30,kenya,Catch-up 15-35: V,55_60,9461.6700,9422.3880,9500.9519
30,kenya,Catch-up 15-35: TT,10_15,28320.8003,27486.8134,29154.7872
30,kenya,Catch-up 15-35: TT,15_20,52309.2561,52282.0609,52336.4513
30,kenya,Catch-up 15-35: TT,20_25,56373.4317,55608.9437,57137.9197
30,kenya,Catch-up 15-35: TT,25_30,49529.3001,49042.8077,50015.7925
30,kenya,Catch-up 15-35: TT,30_35,41786.2153,41342.0265,42230.4040
30,kenya,Catch-up 15-35: TT,35_40,37763.5886,37467.4628,38059.7144
30,kenya,Catch-up 15-35: TT,40_45,28709.8451,28658.4763,28761.2138
30,kenya,Catch-up 15-35: TT,45_50,19962.0478,19717.2908,20206.8048
30,kenya,Catch-up 15-35: TT,50_55,14859.1663,14623.4744,15094.8583
30,kenya,Catch-up 15-35: TT,55_60,9408.7904,9164.0334,9653.5474
30,kenya,Catch-up 15-40: TTV,10_15,22235.8685,22202.6298,22269.1072
30,kenya,Catch-up 15-40: TTV,15_20,34949.6365,34862.0074,35037.2656
30,kenya,Catch-up 15-40: TTV,20_25,38432.1364,37933.5573,38930.7155
30,kenya,Catch-up 15-40: TTV,25_30,38099.7508,37842.9070,38356.5946
30,kenya,Catch-up 15-40: TTV,30_35,34163.9978,32529.2626,35798.7331
30,kenya,Catch-up 15-40: TTV,35_40,29212.2008,29188.0273,29236.3744
30,kenya,Catch-up 15-40: TTV,40_45,27618.2589,27430.9140,27805.6039
30,kenya,Catch-up 15-40: TTV,45_50,19712.7582,19558.6519,19866.8646
30,kenya,Catch-up 15-40: TTV,50_55,14900.7146,14734.5215,15066.9076
30,kenya,Catch-up 15-40: TTV,55_60,9650.5257,9599.1569,9701.8944
30,kenya,Catch-up 15-40: V,10_15,23180.1471,22699.6982,23660.5961
30,kenya,Catch-up 15-40: V,15_20,34096.0085,33355.6940,34836.3230
30,kenya,Catch-up 15-40: V,20_25,40898.5923,40687.0739,41110.1108
30,kenya,Catch-up 15-40: V,25_30,40717.2914,40445.3392,40989.2436
30,kenya,Catch-up 15-40: V,30_35,37578.5095,37079.9305,38077.0886
30,kenya,Catch-up 15-40: V,35_40,33427.4609,33300.5499,33554.3720
30,kenya,Catch-up 15-40: V,40_45,28596.5316,28206.7334,28986.3299
30,kenya,Catch-up 15-40: V,45_50,20135.7951,19969.6020,20301.9882
30,kenya,Catch-up 15-40: V,50_55,14538.1116,14486.7429,14589.4804
30,kenya,Catch-up 15-40: V,55_60,9439.0073,9363.4650,9514.5496
30,kenya,Catch-up 15-40: TT,10_15,28819.3793,28668.2947,28970.4639
30,kenya,Catch-up 15-40: TT,15_20,52547.2143,52178.5679,52915.8606
30,kenya,Catch-up 15-40: TT,20_25,58031.5851,57868.4136,58194.7565
30,kenya,Catch-up 15-40: TT,25_30,50492.4643,50232.5988,50752.3298
30,kenya,Catch-up 15-40: TT,30_35,42515.1985,41753.7321,43276.6648
30,kenya,Catch-up 15-40: TT,35_40,34039.3534,33682.7938,34395.9131
30,kenya,Catch-up 15-40: TT,40_45,28294.3624,28140.2561,28448.4687
30,kenya,Catch-up 15-40: TT,45_50,20351.0906,19849.4898,20852.6915
30,kenya,Catch-up 15-40: TT,50_55,14723.1902,14723.1902,14723.1902
30,kenya,Catch-up 15-40: TT,55_60,9533.4351,9491.1314,9575.7388
30,kenya,Catch-up 15-45: TTV,10_15,22919.5263,22478.3594,23360.6933
30,kenya,Catch-up 15-45: TTV,15_20,33975.1408,33265.0433,34685.2383
30,kenya,Catch-up 15-45: TTV,20_25,39822.1146,38598.3294,41045.8998
30,kenya,Catch-up 15-45: TTV,25_30,38643.6552,38157.1629,39130.1476
30,kenya,Catch-up 15-45: TTV,30_35,33718.2982,33002.1572,34434.4392
30,kenya,Catch-up 15-45: TTV,35_40,28876.0376,28310.9813,29441.0940
30,kenya,Catch-up 15-45: TTV,40_45,22904.4197,22650.5976,23158.2418
30,kenya,Catch-up 15-45: TTV,45_50,19270.8358,18986.7967,19554.8749
30,kenya,Catch-up 15-45: TTV,50_55,14560.7743,14376.4511,14745.0975
30,kenya,Catch-up 15-45: TTV,55_60,9582.5376,9398.2145,9766.8608
30,kenya,Catch-up 15-45: V,10_15,22995.0686,22402.8170,23587.3201
30,kenya,Catch-up 15-45: V,15_20,35625.7400,34543.9743,36707.5057
30,kenya,Catch-up 15-45: V,20_25,41480.2681,40585.8473,42374.6889
30,kenya,Catch-up 15-45: V,25_30,40705.9600,39874.9947,41536.9253
30,kenya,Catch-up 15-45: V,30_35,37295.2260,35705.8161,38884.6359
30,kenya,Catch-up 15-45: V,35_40,32441.6341,32208.9638,32674.3043
30,kenya,Catch-up 15-45: V,40_45,26538.0042,26429.2232,26646.7851
30,kenya,Catch-up 15-45: V,45_50,20150.9035,19525.4134,20776.3937
30,kenya,Catch-up 15-45: V,50_55,14794.9554,14743.5867,14846.3242
30,kenya,Catch-up 15-45: V,55_60,9495.6640,9411.0567,9580.2714
30,kenya,Catch-up 15-45: TT,10_15,29491.7058,29237.8837,29745.5278
30,kenya,Catch-up 15-45: TT,15_20,54235.5847,53966.6541,54504.5154
30,kenya,Catch-up 15-45: TT,20_25,57657.6507,56772.2949,58543.0065
30,kenya,Catch-up 15-45: TT,25_30,50598.2235,50483.3992,50713.0479
30,kenya,Catch-up 15-45: TT,30_35,41733.3357,40479.3336,42987.3378
30,kenya,Catch-up 15-45: TT,35_40,34443.5046,34065.7932,34821.2161
30,kenya,Catch-up 15-45: TT,40_45,25506.8516,25503.8299,25509.8733
30,kenya,Catch-up 15-45: TT,45_50,19822.2945,19677.2533,19967.3357
30,kenya,Catch-up 15-45: TT,50_55,14885.6061,14634.8057,15136.4066
30,kenya,Catch-up 15-45: TT,55_60,9352.1337,9249.3962,9454.8711
30,kenya,Catch-up 15-50: TTV,10_15,22141.4407,21790.9244,22491.9569
30,kenya,Catch-up 15-50: TTV,15_20,32985.5368,32354.0032,33617.0703
30,kenya,Catch-up 15-50: TTV,20_25,38798.5165,38266.6988,39330.3343
30,kenya,Catch-up 15-50: TTV,25_30,37457.6413,37412.3159,37502.9667
30,kenya,Catch-up 15-50: TTV,30_35,32959.0981,32433.3237,33484.8725
30,kenya,Catch-up 15-50: TTV,35_40,28369.9043,28125.1472,28614.6613
30,kenya,Catch-up 15-50: TTV,40_45,22783.5520,22148.9968,23418.1073
30,kenya,Catch-up 15-50: TTV,45_50,15980.9689,15742.2553,16219.6825
30,kenya,Catch-up 15-50: TTV,50_55,14058.4180,13901.2900,14215.5460
30,kenya,Catch-up 15-50: TTV,55_60,9389.9048,9335.5144,9444.2953
30,kenya,Catch-up 15-50: V,10_15,22968.6287,22639.2643,23297.9931
30,kenya,Catch-up 15-50: V,15_20,34111.1170,33588.3643,34633.8696
30,kenya,Catch-up 15-50: V,20_25,41718.2262,41165.2566,42271.1958
30,kenya,Catch-up 15-50: V,25_30,40751.2854,39956.5804,41545.9904
30,kenya,Catch-up 15-50: V,30_35,37064.8221,36070.6854,38058.9587
30,kenya,Catch-up 15-50: V,35_40,32464.2968,32237.6699,32690.9236
30,kenya,Catch-up 15-50: V,40_45,26424.6908,26182.9554,26666.4261
30,kenya,Catch-up 15-50: V,45_50,18964.8896,18714.0892,19215.6901
30,kenya,Catch-up 15-50: V,50_55,14874.2748,14699.0167,15049.5329
30,kenya,Catch-up 15-50: V,55_60,9495.6640,9441.2735,9550.0544
30,kenya,Catch-up 15-50: TT,10_15,29423.7177,29320.9801,29526.4552
30,kenya,Catch-up 15-50: TT,15_20,54126.0483,54077.7012,54174.3953
30,kenya,Catch-up 15-50: TT,20_25,58133.5672,57610.8145,58656.3199
30,kenya,Catch-up 15-50: TT,25_30,50481.1331,50036.9444,50925.3218
30,kenya,Catch-up 15-50: TT,30_35,42160.1497,41489.3341,42830.9653
30,kenya,Catch-up 15-50: TT,35_40,34749.4510,34513.7590,34985.1430
30,kenya,Catch-up 15-50: TT,40_45,25775.0269,25533.2915,26016.7623
30,kenya,Catch-up 15-50: TT,45_50,17231.1938,17049.8923,17412.4954
30,kenya,Catch-up 15-50: TT,50_55,14360.5873,14354.5438,14366.6307
30,kenya,Catch-up 15-50: TT,55_60,9435.2302,9386.8831,9483.5773
30,kenya,Catch-up 15-55: TTV,10_15,22081.0069,21730.4906,22431.5231
30,kenya,Catch-up 15-55: TTV,15_20,33642.7548,32696.9653,34588.5443
30,kenya,Catch-up 15-55: TTV,20_25,39931.6509,38952.6228,40910.6791
30,kenya,Catch-up 15-55: TTV,25_30,38262.1667,37343.5724,39180.7610
30,kenya,Catch-up 15-55: TTV,30_35,32876.0017,31757.9757,33994.0276
30,kenya,Catch-up 15-55: TTV,35_40,29174.4297,28962.9113,29385.9481
30,kenya,Catch-up 15-55: TTV,40_45,22413.3949,22153.5294,22673.2604
30,kenya,Catch-up 15-55: TTV,45_50,15795.8903,15529.9815,16061.7992
30,kenya,Catch-up 15-55: TTV,50_55,11622.1791,11528.5067,11715.8516
30,kenya,Catch-up 15-55: TTV,55_60,9140.6152,9013.7041,9267.5262
30,kenya,Catch-up 15-55: V,10_15,23652.2865,22878.7334,24425.8395
30,kenya,Catch-up 15-55: V,15_20,34926.9737,33249.9348,36604.0126
30,kenya,Catch-up 15-55: V,20_25,41140.3277,38886.1455,43394.5098
30,kenya,Catch-up 15-55: V,25_30,41540.7024,40313.8955,42767.5092
30,kenya,Catch-up 15-55: V,30_35,37110.1473,35626.4966,38593.7980
30,kenya,Catch-up 15-55: V,35_40,32830.6768,32316.9893,33344.3644
30,kenya,Catch-up 15-55: V,40_45,26628.6549,26314.3990,26942.9109
30,kenya,Catch-up 15-55: V,45_50,18768.4797,18572.0697,18964.8896
30,kenya,Catch-up 15-55: V,50_55,14402.1355,14266.1594,14538.1117
30,kenya,Catch-up 15-55: V,55_60,9597.6461,9564.4075,9630.8847
30,kenya,Catch-up 15-55: TT,10_15,28894.9217,28145.5421,29644.3013
30,kenya,Catch-up 15-55: TT,15_20,51946.6531,51375.5534,52517.7527
30,kenya,Catch-up 15-55: TT,20_25,56853.1253,55469.1904,58237.0602
30,kenya,Catch-up 15-55: TT,25_30,50379.1509,50318.7170,50439.5848
30,kenya,Catch-up 15-55: TT,30_35,42866.4701,41926.7239,43806.2163
30,kenya,Catch-up 15-55: TT,35_40,34228.2091,34095.2547,34361.1636
30,kenya,Catch-up 15-55: TT,40_45,25593.7254,25007.5171,26179.9337
30,kenya,Catch-up 15-55: TT,45_50,16796.8256,16546.0252,17047.6261
30,kenya,Catch-up 15-55: TT,50_55,11954.5652,11842.7627,12066.3678
30,kenya,Catch-up 15-55: TT,55_60,9072.6272,9018.2367,9127.0176
30,kenya,Catch-up 15-60: TTV,10_15,22692.8994,22638.5090,22747.2898
30,kenya,Catch-up 15-60: TTV,15_20,33869.3816,33521.8870,34216.8762
30,kenya,Catch-up 15-60: TTV,20_25,39576.6022,39510.1250,39643.0794
30,kenya,Catch-up 15-60: TTV,25_30,37257.4542,36465.7710,38049.1374
30,kenya,Catch-up 15-60: TTV,30_35,33771.1778,32625.9566,34916.3990
30,kenya,Catch-up 15-60: TTV,35_40,29355.7311,29156.2995,29555.1628
30,kenya,Catch-up 15-60: TTV,40_45,22798.6606,22744.2702,22853.0510
30,kenya,Catch-up 15-60: TTV,45_50,15720.3481,15394.0054,16046.6908
30,kenya,Catch-up 15-60: TTV,50_55,11557.9682,11400.8403,11715.0962
30,kenya,Catch-up 15-60: TTV,55_60,7497.5705,7452.2451,7542.8959
30,kenya,Catch-up 15-60: V,10_15,22538.0377,21640.5953,23435.4801
30,kenya,Catch-up 15-60: V,15_20,34500.1598,33454.6545,35545.6651
30,kenya,Catch-up 15-60: V,20_25,40600.2003,40035.1439,41165.2567
30,kenya,Catch-up 15-60: V,25_30,40834.3819,39894.6358,41774.1280
30,kenya,Catch-up 15-60: V,30_35,37223.4608,36199.1072,38247.8144
30,kenya,Catch-up 15-60: V,35_40,32592.7186,32202.9204,32982.5168
30,kenya,Catch-up 15-60: V,40_45,26368.0340,26274.3616,26461.7065
30,kenya,Catch-up 15-60: V,45_50,18946.0040,18819.0929,19072.9150
30,kenya,Catch-up 15-60: V,50_55,14213.2798,14119.6073,14306.9522
30,kenya,Catch-up 15-60: V,55_60,9212.3805,9100.5779,9324.1830
30,kenya,Catch-up 15-60: TT,10_15,29208.4222,27748.9451,30667.8993
30,kenya,Catch-up 15-60: TT,15_20,53676.5716,52023.7062,55329.4370
30,kenya,Catch-up 15-60: TT,20_25,57812.5124,57800.4256,57824.5992
30,kenya,Catch-up 15-60: TT,25_30,51338.5381,51048.4557,51628.6205
30,kenya,Catch-up 15-60: TT,30_35,42685.1686,41316.3422,44053.9950
30,kenya,Catch-up 15-60: TT,35_40,34556.8181,33895.0676,35218.5687
30,kenya,Catch-up 15-60: TT,40_45,25741.0328,25399.5816,26082.4840
30,kenya,Catch-up 15-60: TT,45_50,17068.7779,16902.5848,17234.9710
30,kenya,Catch-up 15-60: TT,50_55,12090.5413,11966.6520,12214.4307
30,kenya,Catch-up 15-60: TT,55_60,7678.8720,7633.5466,7724.1973
30,kenya,Catch-up 20-25: TTV,10_15,26662.6468,25789.3778,27535.9158
30,kenya,Catch-up 20-25: TTV,15_20,48569.9124,46324.7953,50815.0294
30,kenya,Catch-up 20-25: TTV,20_25,44396.2006,43973.1638,44819.2375
30,kenya,Catch-up 20-25: TTV,25_30,50318.7171,49110.0403,51527.3939
30,kenya,Catch-up 20-25: TTV,30_35,45234.7212,44400.7342,46068.7081
30,kenya,Catch-up 20-25: TTV,35_40,38288.6076,38261.4124,38315.8028
30,kenya,Catch-up 20-25: TTV,40_45,29438.8282,29021.8348,29855.8217
30,kenya,Catch-up 20-25: TTV,45_50,19980.9334,19944.6732,20017.1936
30,kenya,Catch-up 20-25: TTV,50_55,14609.8768,14434.6187,14785.1349
30,kenya,Catch-up 20-25: TTV,55_60,9439.0073,9351.3782,9526.6363
30,kenya,Catch-up 20-25: V,10_15,27187.6659,26480.5901,27894.7417
30,kenya,Catch-up 20-25: V,15_20,49208.2448,49117.5941,49298.8955
30,kenya,Catch-up 20-25: V,20_25,46889.0963,45674.3762,48103.8165
30,kenya,Catch-up 20-25: V,25_30,51296.9899,50375.3739,52218.6059
30,kenya,Catch-up 20-25: V,30_35,43822.0802,43441.3470,44202.8134
30,kenya,Catch-up 20-25: V,35_40,37200.7985,37064.8224,37336.7747
30,kenya,Catch-up 20-25: V,40_45,29076.2252,28755.9258,29396.5246
30,kenya,Catch-up 20-25: V,45_50,20094.2468,19985.4659,20203.0278
30,kenya,Catch-up 20-25: V,50_55,14436.1295,14254.8281,14617.4310
30,kenya,Catch-up 20-25: V,55_60,9412.5675,9297.7433,9527.3918
30,kenya,Catch-up 20-25: TT,10_15,29567.2481,28715.1310,30419.3652
30,kenya,Catch-up 20-25: TT,15_20,53861.6503,53396.3098,54326.9908
30,kenya,Catch-up 20-25: TT,20_25,57181.7341,57057.8449,57305.6234
30,kenya,Catch-up 20-25: TT,25_30,52664.3054,51573.4746,53755.1362
30,kenya,Catch-up 20-25: TT,30_35,46209.2168,45592.7916,46825.6419
30,kenya,Catch-up 20-25: TT,35_40,38443.4693,37875.3912,39011.5474
30,kenya,Catch-up 20-25: TT,40_45,29593.6899,29089.0674,30098.3125
30,kenya,Catch-up 20-25: TT,45_50,20177.3434,19851.0007,20503.6861
30,kenya,Catch-up 20-25: TT,50_55,14715.6360,14576.6382,14854.6339
30,kenya,Catch-up 20-25: TT,55_60,9503.2182,9473.0013,9533.4352
30,kenya,Catch-up 20-30: TTV,10_15,25744.8080,25539.3329,25950.2831
30,kenya,Catch-up 20-30: TTV,15_20,46194.1072,46030.9358,46357.2786
30,kenya,Catch-up 20-30: TTV,20_25,41185.6531,41028.5251,41342.7811
30,kenya,Catch-up 20-30: TTV,25_30,41159.2138,40757.3288,41561.0988
30,kenya,Catch-up 20-30: TTV,30_35,43399.0434,42951.8329,43846.2538
30,kenya,Catch-up 20-30: TTV,35_40,38307.4931,38295.4063,38319.5798
30,kenya,Catch-up 20-30: TTV,40_45,28951.5804,28604.0858,29299.0750
30,kenya,Catch-up 20-30: TTV,45_50,20313.3194,20065.5407,20561.0982
30,kenya,Catch-up 20-30: TTV,50_55,14523.0031,14441.4174,14604.5888
30,kenya,Catch-up 20-30: TTV,55_60,9476.7784,9383.1060,9570.4509
30,kenya,Catch-up 20-30: V,10_15,26133.8508,24595.8098,27671.8918
30,kenya,Catch-up 20-30: V,15_20,46065.6853,44023.0216,48108.3490
30,kenya,Catch-up 20-30: V,20_25,43818.3020,43259.2890,44377.3150
30,kenya,Catch-up 20-30: V,25_30,42843.8070,42333.1411,43354.4729
30,kenya,Catch-up 20-30: V,30_35,42571.8552,42073.2761,43070.4344
30,kenya,Catch-up 20-30: V,35_40,37204.5756,36817.7990,37591.3522
30,kenya,Catch-up 20-30: V,40_45,28279.2540,28246.0153,28312.4927
30,kenya,Catch-up 20-30: V,45_50,20007.3732,19786.7897,20227.9567
30,kenya,Catch-up 20-30: V,50_55,14715.6360,14667.2889,14763.9831
30,kenya,Catch-up 20-30: V,55_60,9386.1277,9322.6722,9449.5832
30,kenya,Catch-up 20-30: TT,10_15,28520.9873,27327.4191,29714.5556
30,kenya,Catch-up 20-30: TT,15_20,52418.7924,51300.7664,53536.8184
30,kenya,Catch-up 20-30: TT,20_25,57276.1621,56315.2641,58237.0602
30,kenya,Catch-up 20-30: TT,25_30,50564.2296,49733.2644,51395.1948
30,kenya,Catch-up 20-30: TT,30_35,44226.2315,43352.9626,45099.5005
30,kenya,Catch-up 20-30: TT,35_40,37408.5399,37293.7155,37523.3642
30,kenya,Catch-up 20-30: TT,40_45,29159.3217,29153.2784,29165.3651
30,kenya,Catch-up 20-30: TT,45_50,20120.6866,19839.6692,20401.7040
30,kenya,Catch-up 20-30: TT,50_55,14534.3345,14365.1197,14703.5492
30,kenya,Catch-up 20-30: TT,55_60,9435.2302,9205.5817,9664.8788
30,kenya,Catch-up 20-35: TTV,10_15,25809.0189,25479.6545,26138.3834
30,kenya,Catch-up 20-35: TTV,15_20,46186.5529,45352.5660,47020.5398
30,kenya,Catch-up 20-35: TTV,20_25,40955.2491,40468.7567,41441.7414
30,kenya,Catch-up 20-35: TTV,25_30,38760.7459,38688.2254,38833.2664
30,kenya,Catch-up 20-35: TTV,30_35,35346.2347,34651.2456,36041.2238
30,kenya,Catch-up 20-35: TTV,35_40,36275.4054,36239.1451,36311.6657
30,kenya,Catch-up 20-35: TTV,40_45,28709.8451,28175.0056,29244.6845
30,kenya,Catch-up 20-35: TTV,45_50,20173.5662,19620.5966,20726.5358
30,kenya,Catch-up 20-35: TTV,50_55,14700.5275,14658.2238,14742.8312
30,kenya,Catch-up 20-35: TTV,55_60,9401.2362,9367.9976,9434.4748
30,kenya,Catch-up 20-35: V,10_15,25295.3314,24561.0603,26029.6024
30,kenya,Catch-up 20-35: V,15_20,45789.9559,44560.1273,47019.7844
30,kenya,Catch-up 20-35: V,20_25,42564.2999,42204.7186,42923.8812
30,kenya,Catch-up 20-35: V,25_30,42061.9442,41530.1264,42593.7619
30,kenya,Catch-up 20-35: V,30_35,38768.3007,37759.0557,39777.5457
30,kenya,Catch-up 20-35: V,35_40,38043.0952,37559.6245,38526.5658
30,kenya,Catch-up 20-35: V,40_45,29012.0143,28863.9514,29160.0772
30,kenya,Catch-up 20-35: V,45_50,20509.7294,20032.3021,20987.1567
30,kenya,Catch-up 20-35: V,50_55,14749.6300,14510.9164,14988.3437
30,kenya,Catch-up 20-35: V,55_60,9548.5436,9524.3701,9572.7171
30,kenya,Catch-up 20-35: TT,10_15,30028.0561,29369.3273,30686.7849
30,kenya,Catch-up 20-35: TT,15_20,55553.7977,55239.5418,55868.0536
30,kenya,Catch-up 20-35: TT,20_25,57940.9343,56841.0385,59040.8302
30,kenya,Catch-up 20-35: TT,25_30,51338.5381,50661.6791,52015.3971
30,kenya,Catch-up 20-35: TT,30_35,42027.9508,40157.5235,43898.3780
30,kenya,Catch-up 20-35: TT,35_40,37899.5648,37712.2198,38086.9097
