coverage,location,scenario,metric,value,low,high
50,kenya,Catch-up 10-40: V,vaccinations,6780108.5000,,
50,kenya,Catch-up 10-40: TT,cancers,342112.0363,335147.0399,349077.0326
50,kenya,Catch-up 10-40: TT,cancer_deaths,295717.7419,289184.8466,302250.6371
50,kenya,Catch-up 10-40: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-45: TTV,cancers,237788.1738,231578.6006,243997.7470
50,kenya,Catch-up 10-45: TTV,cancer_deaths,212201.9921,206439.6309,217964.3534
50,kenya,Catch-up 10-45: TTV,vaccinations,7395619.5000,,
50,kenya,Catch-up 10-45: V,cancers,258007.0602,252187.2847,263826.8357
50,kenya,Catch-up 10-45: V,cancer_deaths,231623.9053,225831.3252,237416.4853
50,kenya,Catch-up 10-45: V,vaccinations,7395619.5000,,
50,kenya,Catch-up 10-45: TT,cancers,331415.2544,322872.9366,339957.5723
50,kenya,Catch-up 10-45: TT,cancer_deaths,286728.2160,279077.2940,294379.1379
50,kenya,Catch-up 10-45: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-50: TTV,cancers,232160.2756,226264.9583,238055.5929
50,kenya,Catch-up 10-50: TTV,cancer_deaths,207080.2266,201287.6464,212872.8068
50,kenya,Catch-up 10-50: TTV,vaccinations,8026450.0000,,
50,kenya,Catch-up 10-50: V,cancers,260511.2822,254283.5788,266738.9855
50,kenya,Catch-up 10-50: V,cancer_deaths,233210.2912,227719.8799,238700.7026
50,kenya,Catch-up 10-50: V,vaccinations,8026450.0000,,
50,kenya,Catch-up 10-50: TT,cancers,328816.5987,321078.0504,336555.1470
50,kenya,Catch-up 10-50: TT,cancer_deaths,283377.9123,278044.6276,288711.1971
50,kenya,Catch-up 10-50: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-55: TTV,cancers,229297.2247,223655.7294,234938.7200
50,kenya,Catch-up 10-55: TTV,cancer_deaths,203563.7342,198263.6900,208863.7783
50,kenya,Catch-up 10-55: TTV,vaccinations,8493211.0000,,
50,kenya,Catch-up 10-55: V,cancers,256719.0632,250177.1042,263261.0222
50,kenya,Catch-up 10-55: V,cancer_deaths,230713.6219,224785.0656,236642.1781
50,kenya,Catch-up 10-55: V,vaccinations,8493211.0000,,
50,kenya,Catch-up 10-55: TT,cancers,327279.3149,318177.9838,336380.6460
50,kenya,Catch-up 10-55: TT,cancer_deaths,281326.9404,274830.3053,287823.5754
50,kenya,Catch-up 10-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-60: TTV,cancers,225561.6602,219741.8849,231381.4355
50,kenya,Catch-up 10-60: TTV,cancer_deaths,200628.9163,195150.5907,206107.2418
50,kenya,Catch-up 10-60: TTV,vaccinations,8775218.0000,,
50,kenya,Catch-up 10-60: V,cancers,254543.4468,247850.4027,261236.4910
50,kenya,Catch-up 10-60: V,cancer_deaths,228655.0945,222892.7306,234417.4584
50,kenya,Catch-up 10-60: V,vaccinations,8775218.0000,,
50,kenya,Catch-up 10-60: TT,cancers,328646.6296,320868.7992,336424.4599
50,kenya,Catch-up 10-60: TT,cancer_deaths,282173.0145,275307.7325,289038.2964
50,kenya,Catch-up 10-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 15-20: TTV,cancers,329031.8938,322879.7335,335184.0540
50,kenya,Catch-up 15-20: TTV,cancer_deaths,286460.0358,280933.3636,291986.7081
50,kenya,Catch-up 15-20: TTV,vaccinations,1507506.5000,,
50,kenya,Catch-up 15-20: V,cancers,327781.6686,319462.9545,336100.3826
50,kenya,Catch-up 15-20: V,cancer_deaths,286146.5347,281136.5719,291156.4976
50,kenya,Catch-up 15-20: V,vaccinations,1507506.5000,,
50,kenya,Catch-up 15-20: TT,cancers,354553.8501,345685.1906,363422.5096
50,kenya,Catch-up 15-20: TT,cancer_deaths,307846.0522,300421.7575,315270.3469
50,kenya,Catch-up 15-20: TT,vaccinations,0.0000,,
50,kenya,Catch-up 15-25: TTV,cancers,306357.8827,299556.0589,313159.7065
50,kenya,Catch-up 15-25: TTV,cancer_deaths,267906.8535,261926.9276,273886.7795
50,kenya,Catch-up 15-25: TTV,vaccinations,2930217.0000,,
50,kenya,Catch-up 15-25: V,cancers,305485.3726,298710.7440,312260.0012
50,kenya,Catch-up 15-25: V,cancer_deaths,267291.1846,261465.3647,273117.0045
50,kenya,Catch-up 15-25: V,vaccinations,2930217.0000,,
50,kenya,Catch-up 15-25: TT,cancers,353511.3631,344787.7448,362234.9814
50,kenya,Catch-up 15-25: TT,cancer_deaths,306059.4779,298825.5494,313293.4065
50,kenya,Catch-up 15-25: TT,vaccinations,0.0000,,
50,kenya,Catch-up 15-30: TTV,cancers,277005.9385,271506.4633,282505.4137
50,kenya,Catch-up 15-30: TTV,cancer_deaths,244730.4873,239095.0352,250365.9393
50,kenya,Catch-up 15-30: TTV,vaccinations,4167667.5000,,
50,kenya,Catch-up 15-30: V,cancers,291317.4171,285174.3215,297460.5128
50,kenya,Catch-up 15-30: V,cancer_deaths,256787.0323,251054.8860,262519.1787
50,kenya,Catch-up 15-30: V,vaccinations,4167667.5000,,
50,kenya,Catch-up 15-30: TT,cancers,353602.0139,345253.0847,361950.9431
50,kenya,Catch-up 15-30: TT,cancer_deaths,305447.5865,297996.0958,312899.0773
50,kenya,Catch-up 15-30: TT,vaccinations,0.0000,,
50,kenya,Catch-up 15-35: TTV,cancers,264492.3610,258397.6120,270587.1100
50,kenya,Catch-up 15-35: TTV,cancer_deaths,234041.2572,228242.6333,239839.8811
50,kenya,Catch-up 15-35: TTV,vaccinations,5175733.5000,,
50,kenya,Catch-up 15-35: V,cancers,278139.0712,272627.5079,283650.6345
50,kenya,Catch-up 15-35: V,cancer_deaths,246309.3206,241229.8583,251388.7830
50,kenya,Catch-up 15-35: V,vaccinations,5175733.5000,,
50,kenya,Catch-up 15-35: TT,cancers,347626.6239,340087.5067,355165.7410
50,kenya,Catch-up 15-35: TT,cancer_deaths,300242.7214,293323.0500,307162.3927
50,kenya,Catch-up 15-35: TT,vaccinations,0.0000,,
50,kenya,Catch-up 15-40: TTV,cancers,252473.5891,245641.5471,259305.6310
50,kenya,Catch-up 15-40: TTV,cancer_deaths,225066.8392,219594.5591,230539.1193
50,kenya,Catch-up 15-40: TTV,vaccinations,6063220.0000,,
50,kenya,Catch-up 15-40: V,cancers,270860.5741,263804.9284,277916.2198
50,kenya,Catch-up 15-40: V,cancer_deaths,241112.0138,235246.9123,246977.1153
50,kenya,Catch-up 15-40: V,vaccinations,6063220.0000,,
50,kenya,Catch-up 15-40: TT,cancers,337296.2187,329977.6843,344614.7530
50,kenya,Catch-up 15-40: TT,cancer_deaths,291604.4667,284935.5957,298273.3377
50,kenya,Catch-up 15-40: TT,vaccinations,0.0000,,
50,kenya,Catch-up 15-45: TTV,cancers,242925.0488,236920.9503,248929.1473
50,kenya,Catch-up 15-45: TTV,cancer_deaths,215854.4617,210566.5041,221142.4192
50,kenya,Catch-up 15-45: TTV,vaccinations,6689087.5000,,
50,kenya,Catch-up 15-45: V,cancers,268484.7695,262030.4399,274939.0991
50,kenya,Catch-up 15-45: V,cancer_deaths,239389.6479,233427.8527,245351.4431
50,kenya,Catch-up 15-45: V,vaccinations,6689087.5000,,
50,kenya,Catch-up 15-45: TT,cancers,333099.8439,326654.5801,339545.1077
50,kenya,Catch-up 15-45: TT,cancer_deaths,288722.5276,282515.9745,294929.0807
50,kenya,Catch-up 15-45: TT,vaccinations,0.0000,,
50,kenya,Catch-up 15-50: TTV,cancers,238479.3867,232562.9169,244395.8565
50,kenya,Catch-up 15-50: TTV,cancer_deaths,211042.4179,206667.0106,215417.8252
50,kenya,Catch-up 15-50: TTV,vaccinations,7293652.5000,,
50,kenya,Catch-up 15-50: V,cancers,265678.3761,259130.3730,272226.3793
50,kenya,Catch-up 15-50: V,cancer_deaths,237625.7385,231673.0075,243578.4694
50,kenya,Catch-up 15-50: V,vaccinations,7293652.5000,,
50,kenya,Catch-up 15-50: TT,cancers,332453.9588,324585.4776,340322.4400
50,kenya,Catch-up 15-50: TT,cancer_deaths,285806.5954,280282.9443,291330.2464
50,kenya,Catch-up 15-50: TT,vaccinations,0.0000,,
50,kenya,Catch-up 15-55: TTV,cancers,234996.8898,228270.6075,241723.1720
50,kenya,Catch-up 15-55: TTV,cancer_deaths,207979.1790,202234.9456,213723.4123
50,kenya,Catch-up 15-55: TTV,vaccinations,7756772.0000,,
50,kenya,Catch-up 15-55: V,cancers,262471.6069,256609.5281,268333.6857
50,kenya,Catch-up 15-55: V,cancer_deaths,235839.1633,229424.1140,242254.2126
50,kenya,Catch-up 15-55: V,vaccinations,7756772.0000,,
50,kenya,Catch-up 15-55: TT,cancers,327132.0070,319997.7976,334266.2164
50,kenya,Catch-up 15-55: TT,cancer_deaths,281478.0252,274902.8264,288053.2240
50,kenya,Catch-up 15-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 15-60: TTV,cancers,229255.6777,222354.1371,236157.2183
50,kenya,Catch-up 15-60: TTV,cancer_deaths,203473.0822,198209.2980,208736.8664
50,kenya,Catch-up 15-60: TTV,vaccinations,8046891.5000,,
50,kenya,Catch-up 15-60: V,cancers,264375.2710,257703.3779,271047.1641
50,kenya,Catch-up 15-60: V,cancer_deaths,236662.5737,230610.1271,242715.0203
50,kenya,Catch-up 15-60: V,vaccinations,8046891.5000,,
50,kenya,Catch-up 15-60: TT,cancers,322482.3831,315369.3257,329595.4406
50,kenya,Catch-up 15-60: TT,cancer_deaths,276669.7604,270399.7505,282939.7703
50,kenya,Catch-up 15-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 20-25: TTV,cancers,327064.0196,320594.5806,333533.4585
50,kenya,Catch-up 20-25: TTV,cancer_deaths,285568.6369,279564.5370,291572.7367
50,kenya,Catch-up 20-25: TTV,vaccinations,1479276.3750,,
50,kenya,Catch-up 20-25: V,cancers,330104.5944,322725.6272,337483.5616
50,kenya,Catch-up 20-25: V,cancer_deaths,288684.7536,282417.7658,294951.7414
50,kenya,Catch-up 20-25: V,vaccinations,1479276.3750,,
50,kenya,Catch-up 20-25: TT,cancers,354470.7522,347535.9743,361405.5301
50,kenya,Catch-up 20-25: TT,cancer_deaths,308050.0187,300952.0661,315147.9714
50,kenya,Catch-up 20-25: TT,vaccinations,0.0000,,
50,kenya,Catch-up 20-30: TTV,cancers,300560.0163,293120.6141,307999.4185
50,kenya,Catch-up 20-30: TTV,cancer_deaths,264390.3628,258292.5905,270488.1351
50,kenya,Catch-up 20-30: TTV,vaccinations,2678397.0000,,
50,kenya,Catch-up 20-30: V,cancers,313885.6702,306899.5226,320871.8178
50,kenya,Catch-up 20-30: V,cancer_deaths,275366.6528,268845.8427,281887.4629
50,kenya,Catch-up 20-30: V,vaccinations,2678397.0000,,
50,kenya,Catch-up 20-30: TT,cancers,355010.8792,346961.0970,363060.6614
50,kenya,Catch-up 20-30: TT,cancer_deaths,307404.1294,301542.0484,313266.2105
50,kenya,Catch-up 20-30: TT,vaccinations,0.0000,,
50,kenya,Catch-up 20-35: TTV,cancers,285406.2370,278710.1713,292102.3028
50,kenya,Catch-up 20-35: TTV,cancer_deaths,251676.5970,245596.9565,257756.2376
50,kenya,Catch-up 20-35: TTV,vaccinations,3704706.7500,,
50,kenya,Catch-up 20-35: V,cancers,293538.3640,286555.2382,300521.4898
50,kenya,Catch-up 20-35: V,cancer_deaths,258875.7759,253485.0797,264266.4721
50,kenya,Catch-up 20-35: V,vaccinations,3704706.7500,,
50,kenya,Catch-up 20-35: TT,cancers,343275.3870,336425.2155,350125.5586
50,kenya,Catch-up 20-35: TT,cancer_deaths,297655.4008,291095.3109,304215.4907
50,kenya,Catch-up 20-35: TT,vaccinations,0.0000,,
50,kenya,Catch-up 20-40: TTV,cancers,273598.9842,266117.2791,281080.6893
50,kenya,Catch-up 20-40: TTV,cancer_deaths,241440.6231,235240.1150,247641.1311
50,kenya,Catch-up 20-40: TTV,vaccinations,4598507.5000,,
50,kenya,Catch-up 20-40: V,cancers,287680.0597,280615.3479,294744.7714
50,kenya,Catch-up 20-40: V,cancer_deaths,255476.3747,249154.9985,261797.7509
50,kenya,Catch-up 20-40: V,vaccinations,4598507.5000,,
50,kenya,Catch-up 20-40: TT,cancers,341273.5177,333595.4022,348951.6333
50,kenya,Catch-up 20-40: TT,cancer_deaths,294543.0603,287995.0572,301091.0635
50,kenya,Catch-up 20-40: TT,vaccinations,0.0000,,
50,kenya,Catch-up 20-45: TTV,cancers,262955.0791,256784.7885,269125.3698
50,kenya,Catch-up 20-45: TTV,cancer_deaths,232968.5579,227036.9797,238900.1361
50,kenya,Catch-up 20-45: TTV,vaccinations,5274603.0000,,
50,kenya,Catch-up 20-45: V,cancers,284114.4650,276572.3262,291656.6039
50,kenya,Catch-up 20-45: V,cancer_deaths,253134.5634,246746.7093,259522.4174
50,kenya,Catch-up 20-45: V,vaccinations,5274603.0000,,
50,kenya,Catch-up 20-45: TT,cancers,336151.7507,328292.3353,344011.1661
50,kenya,Catch-up 20-45: TT,cancer_deaths,289636.5896,283284.9955,295988.1836
50,kenya,Catch-up 20-45: TT,vaccinations,0.0000,,
50,kenya,Catch-up 20-50: TTV,cancers,257126.9948,250482.2983,263771.6912
50,kenya,Catch-up 20-50: TTV,cancer_deaths,227884.5648,222980.3608,232788.7687
50,kenya,Catch-up 20-50: TTV,vaccinations,5845816.5000,,
50,kenya,Catch-up 20-50: V,cancers,284035.1462,276598.7670,291471.5253
50,kenya,Catch-up 20-50: V,cancer_deaths,251986.3228,245284.2128,258688.4329
50,kenya,Catch-up 20-50: V,vaccinations,5845816.5000,,
50,kenya,Catch-up 20-50: TT,cancers,330871.3488,322818.5437,338924.1539
50,kenya,Catch-up 20-50: TT,cancer_deaths,284171.1080,278269.7456,290072.4705
50,kenya,Catch-up 20-50: TT,vaccinations,0.0000,,
50,kenya,Catch-up 20-55: TTV,cancers,253652.0518,246898.5744,260405.5293
50,kenya,Catch-up 20-55: TTV,cancer_deaths,224266.0892,217778.5204,230753.6580
50,kenya,Catch-up 20-55: TTV,vaccinations,6316852.5000,,
50,kenya,Catch-up 20-55: V,cancers,286203.2083,279824.4206,292581.9961
50,kenya,Catch-up 20-55: V,cancer_deaths,254573.6424,249433.7471,259713.5377
50,kenya,Catch-up 20-55: V,vaccinations,6316852.5000,,
50,kenya,Catch-up 20-55: TT,cancers,326652.3143,318826.1351,334478.4934
50,kenya,Catch-up 20-55: TT,cancer_deaths,279842.5350,273113.2297,286571.8403
50,kenya,Catch-up 20-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 20-60: TTV,cancers,252239.4118,246380.3545,258098.4692
50,kenya,Catch-up 20-60: TTV,cancer_deaths,222339.7600,216831.2181,227848.3018
50,kenya,Catch-up 20-60: TTV,vaccinations,6595906.0000,,
50,kenya,Catch-up 20-60: V,cancers,280326.0219,272218.8259,288433.2179
50,kenya,Catch-up 20-60: V,cancer_deaths,251064.7064,244205.4684,257923.9443
50,kenya,Catch-up 20-60: V,vaccinations,6595906.0000,,
50,kenya,Catch-up 20-60: TT,cancers,325621.1628,317846.3542,333395.9714
50,kenya,Catch-up 20-60: TT,cancer_deaths,280284.4588,273280.1780,287288.7397
50,kenya,Catch-up 20-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 25-30: TTV,cancers,331430.3611,323709.9427,339150.7796
50,kenya,Catch-up 25-30: TTV,cancer_deaths,288952.9309,282199.4520,295706.4098
50,kenya,Catch-up 25-30: TTV,vaccinations,1253087.7500,,
50,kenya,Catch-up 25-30: V,cancers,334029.0164,325480.6540,342577.3788
50,kenya,Catch-up 25-30: V,cancer_deaths,291253.1926,283608.3147,298898.0705
50,kenya,Catch-up 25-30: V,vaccinations,1253087.7500,,
50,kenya,Catch-up 25-30: TT,cancers,352087.3929,344382.0828,359792.7030
50,kenya,Catch-up 25-30: TT,cancer_deaths,306221.8944,299353.5904,313090.1985
50,kenya,Catch-up 25-30: TT,vaccinations,0.0000,,
50,kenya,Catch-up 25-35: TTV,cancers,312631.6693,305470.2636,319793.0749
50,kenya,Catch-up 25-35: TTV,cancer_deaths,274210.8556,267841.1316,280580.5796
50,kenya,Catch-up 25-35: TTV,vaccinations,2252565.0000,,
50,kenya,Catch-up 25-35: V,cancers,323147.1528,314891.8948,331402.4108
50,kenya,Catch-up 25-35: V,cancer_deaths,282750.9082,276293.5555,289208.2608
50,kenya,Catch-up 25-35: V,vaccinations,2252565.0000,,
50,kenya,Catch-up 25-35: TT,cancers,345530.3238,337837.1006,353223.5469
50,kenya,Catch-up 25-35: TT,cancer_deaths,299933.0019,293206.7179,306659.2859
50,kenya,Catch-up 25-35: TT,vaccinations,0.0000,,
50,kenya,Catch-up 25-40: TTV,cancers,298055.7908,290238.6787,305872.9029
50,kenya,Catch-up 25-40: TTV,cancer_deaths,261950.3484,254782.8981,269117.7986
50,kenya,Catch-up 25-40: TTV,vaccinations,3116368.2500,,
50,kenya,Catch-up 25-40: V,cancers,315222.7691,307855.8880,322589.6502
50,kenya,Catch-up 25-40: V,cancer_deaths,277810.4445,271860.7353,283760.1537
50,kenya,Catch-up 25-40: V,vaccinations,3116368.2500,,
50,kenya,Catch-up 25-40: TT,cancers,342516.1900,333686.8112,351345.5688
50,kenya,Catch-up 25-40: TT,cancer_deaths,295188.9466,287930.8455,302447.0477
50,kenya,Catch-up 25-40: TT,vaccinations,0.0000,,
50,kenya,Catch-up 25-45: TTV,cancers,289712.1482,282188.1403,297236.1561
50,kenya,Catch-up 25-45: TTV,cancer_deaths,254630.3038,247910.0652,261350.5425
50,kenya,Catch-up 25-45: TTV,vaccinations,3816396.0000,,
50,kenya,Catch-up 25-45: V,cancers,308454.1825,301455.9482,315452.4168
50,kenya,Catch-up 25-45: V,cancer_deaths,272420.5030,266485.9013,278355.1047
50,kenya,Catch-up 25-45: V,vaccinations,3816396.0000,,
50,kenya,Catch-up 25-45: TT,cancers,338912.8218,330518.5652,347307.0784
50,kenya,Catch-up 25-45: TT,cancer_deaths,292273.0153,286598.2806,297947.7499
50,kenya,Catch-up 25-45: TT,vaccinations,0.0000,,
50,kenya,Catch-up 25-50: TTV,cancers,285783.9491,278894.4950,292673.4031
50,kenya,Catch-up 25-50: TTV,cancer_deaths,251684.1520,245828.1163,257540.1877
50,kenya,Catch-up 25-50: TTV,vaccinations,4379481.0000,,
50,kenya,Catch-up 25-50: V,cancers,310701.5656,303585.4840,317817.6473
50,kenya,Catch-up 25-50: V,cancer_deaths,273829.3654,268103.2612,279555.4696
50,kenya,Catch-up 25-50: V,vaccinations,4379481.0000,,
50,kenya,Catch-up 25-50: TT,cancers,333560.6543,326861.5662,340259.7425
50,kenya,Catch-up 25-50: TT,cancer_deaths,288167.2941,282320.3216,294014.2665
50,kenya,Catch-up 25-50: TT,vaccinations,0.0000,,
50,kenya,Catch-up 25-55: TTV,cancers,282112.5979,275428.6197,288796.5760
50,kenya,Catch-up 25-55: TTV,cancer_deaths,246807.9006,240549.9787,253065.8224
50,kenya,Catch-up 25-55: TTV,vaccinations,4819454.0000,,
50,kenya,Catch-up 25-55: V,cancers,309999.0215,303003.8093,316994.2338
50,kenya,Catch-up 25-55: V,cancer_deaths,273950.2350,267776.9209,280123.5490
50,kenya,Catch-up 25-55: V,vaccinations,4819454.0000,,
50,kenya,Catch-up 25-55: TT,cancers,329870.4137,320986.6438,338754.1837
50,kenya,Catch-up 25-55: TT,cancer_deaths,282614.9371,275178.5546,290051.3196
50,kenya,Catch-up 25-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 25-60: TTV,cancers,276001.2298,268610.1755,283392.2840
50,kenya,Catch-up 25-60: TTV,cancer_deaths,242044.9607,235723.5840,248366.3374
50,kenya,Catch-up 25-60: TTV,vaccinations,5165210.5000,,
50,kenya,Catch-up 25-60: V,cancers,306724.2648,299266.7324,314181.7971
50,kenya,Catch-up 25-60: V,cancer_deaths,271113.6223,265384.4952,276842.7493
50,kenya,Catch-up 25-60: V,vaccinations,5165210.5000,,
50,kenya,Catch-up 25-60: TT,cancers,325175.4621,318971.9323,331378.9918
50,kenya,Catch-up 25-60: TT,cancer_deaths,280654.6155,274448.0643,286861.1667
50,kenya,Catch-up 25-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 30-35: TTV,cancers,333779.7256,325473.0985,342086.3527
50,kenya,Catch-up 30-35: TTV,cancer_deaths,291053.0052,284051.7470,298054.2633
50,kenya,Catch-up 30-35: TTV,vaccinations,1049017.8750,,
50,kenya,Catch-up 30-35: V,cancers,340015.7395,332274.1691,347757.3099
50,kenya,Catch-up 30-35: V,cancer_deaths,296567.5898,289475.6811,303659.4985
50,kenya,Catch-up 30-35: V,vaccinations,1049017.8750,,
50,kenya,Catch-up 30-35: TT,cancers,350720.0768,344241.5734,357198.5803
50,kenya,Catch-up 30-35: TT,cancer_deaths,303358.8401,297928.8620,308788.8183
50,kenya,Catch-up 30-35: TT,vaccinations,0.0000,,
50,kenya,Catch-up 30-40: TTV,cancers,322157.5475,313352.3411,330962.7540
50,kenya,Catch-up 30-40: TTV,cancer_deaths,280647.0560,272899.4414,288394.6706
50,kenya,Catch-up 30-40: TTV,vaccinations,1937440.3750,,
50,kenya,Catch-up 30-40: V,cancers,333137.6179,326118.2321,340157.0036
50,kenya,Catch-up 30-40: V,cancer_deaths,291090.7766,285388.8460,296792.7072
50,kenya,Catch-up 30-40: V,vaccinations,1937440.3750,,
50,kenya,Catch-up 30-40: TT,cancers,346444.3854,336920.0189,355968.7520
50,kenya,Catch-up 30-40: TT,cancer_deaths,300023.6495,292276.0351,307771.2639
50,kenya,Catch-up 30-40: TT,vaccinations,0.0000,,
50,kenya,Catch-up 30-45: TTV,cancers,314629.7636,305555.6283,323703.8989
50,kenya,Catch-up 30-45: TTV,cancer_deaths,274951.1720,267451.3367,282451.0072
50,kenya,Catch-up 30-45: TTV,vaccinations,2575871.0000,,
50,kenya,Catch-up 30-45: V,cancers,328646.6299,320959.4500,336333.8099
50,kenya,Catch-up 30-45: V,cancer_deaths,289190.8880,281817.9617,296563.8144
50,kenya,Catch-up 30-45: V,vaccinations,2575871.0000,,
50,kenya,Catch-up 30-45: TT,cancers,346047.7877,336991.7826,355103.7927
50,kenya,Catch-up 30-45: TT,cancer_deaths,298191.7538,291009.1945,305374.3131
50,kenya,Catch-up 30-45: TT,vaccinations,0.0000,,
50,kenya,Catch-up 30-50: TTV,cancers,303064.2443,296987.6251,309140.8635
50,kenya,Catch-up 30-50: TTV,cancer_deaths,265682.1355,259940.9226,271423.3484
50,kenya,Catch-up 30-50: TTV,vaccinations,3145769.2500,,
50,kenya,Catch-up 30-50: V,cancers,327524.8266,319230.2874,335819.3659
50,kenya,Catch-up 30-50: V,cancer_deaths,287936.8842,281192.4694,294681.2989
50,kenya,Catch-up 30-50: V,vaccinations,3145769.2500,,
50,kenya,Catch-up 30-50: TT,cancers,339211.2155,331533.1008,346889.3303
50,kenya,Catch-up 30-50: TT,cancer_deaths,291253.1946,284750.5157,297755.8735
50,kenya,Catch-up 30-50: TT,vaccinations,0.0000,,
50,kenya,Catch-up 30-55: TTV,cancers,303925.4240,297425.7679,310425.0800
50,kenya,Catch-up 30-55: TTV,cancer_deaths,265576.3778,259357.7399,271795.0156
50,kenya,Catch-up 30-55: TTV,vaccinations,3585689.7500,,
50,kenya,Catch-up 30-55: V,cancers,326799.6217,320330.1824,333269.0609
50,kenya,Catch-up 30-55: V,cancer_deaths,288087.9695,281694.0708,294481.8682
50,kenya,Catch-up 30-55: V,vaccinations,3585689.7500,,
50,kenya,Catch-up 30-55: TT,cancers,332144.2364,324305.9713,339982.5014
50,kenya,Catch-up 30-55: TT,cancer_deaths,286350.5030,279992.8655,292708.1405
50,kenya,Catch-up 30-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 30-60: TTV,cancers,302063.3087,294956.2931,309170.3244
50,kenya,Catch-up 30-60: TTV,cancer_deaths,263831.3495,258259.3522,269403.3469
50,kenya,Catch-up 30-60: TTV,vaccinations,3940368.2500,,
50,kenya,Catch-up 30-60: V,cancers,327600.3695,320133.7736,335066.9654
50,kenya,Catch-up 30-60: V,cancer_deaths,288333.4841,282027.2159,294639.7522
50,kenya,Catch-up 30-60: V,vaccinations,3940368.2500,,
50,kenya,Catch-up 30-60: TT,cancers,329303.8461,320933.7658,337673.9263
50,kenya,Catch-up 30-60: TT,cancer_deaths,283049.3055,275597.8171,290500.7938
50,kenya,Catch-up 30-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 35-40: TTV,cancers,340997.7880,333364.9981,348630.5779
50,kenya,Catch-up 35-40: TTV,cancer_deaths,295789.5057,288854.7255,302724.2859
50,kenya,Catch-up 35-40: TTV,vaccinations,901234.5625,,
50,kenya,Catch-up 35-40: V,cancers,345386.7934,338122.6503,352650.9364
50,kenya,Catch-up 35-40: V,cancer_deaths,300983.0377,294861.0915,307104.9839
50,kenya,Catch-up 35-40: V,vaccinations,901234.5625,,
50,kenya,Catch-up 35-40: TT,cancers,349975.9871,342817.6026,357134.3717
50,kenya,Catch-up 35-40: TT,cancer_deaths,303245.5293,297199.1256,309291.9330
50,kenya,Catch-up 35-40: TT,vaccinations,0.0000,,
50,kenya,Catch-up 35-45: TTV,cancers,328110.2791,319963.8028,336256.7553
50,kenya,Catch-up 35-45: TTV,cancer_deaths,285821.7028,278920.1617,292723.2439
50,kenya,Catch-up 35-45: TTV,vaccinations,1594350.0000,,
50,kenya,Catch-up 35-45: V,cancers,341156.4265,333565.9404,348746.9126
50,kenya,Catch-up 35-45: V,cancer_deaths,298996.2733,292143.0776,305849.4691
50,kenya,Catch-up 35-45: V,vaccinations,1594350.0000,,
50,kenya,Catch-up 35-45: TT,cancers,346606.8011,338680.9075,354532.6947
50,kenya,Catch-up 35-45: TT,cancer_deaths,299355.1004,291761.5914,306948.6093
50,kenya,Catch-up 35-45: TT,vaccinations,0.0000,,
50,kenya,Catch-up 35-50: TTV,cancers,321726.9575,314396.3368,329057.5782
50,kenya,Catch-up 35-50: TTV,cancer_deaths,280881.2402,274499.4300,287263.0504
50,kenya,Catch-up 35-50: TTV,vaccinations,2135663.2500,,
50,kenya,Catch-up 35-50: V,cancers,339698.4632,331775.5917,347621.3347
50,kenya,Catch-up 35-50: V,cancer_deaths,297462.7682,291080.9575,303844.5790
50,kenya,Catch-up 35-50: V,vaccinations,2135663.2500,,
50,kenya,Catch-up 35-50: TT,cancers,341911.8508,334520.7973,349302.9043
50,kenya,Catch-up 35-50: TT,cancer_deaths,296050.1295,289341.9763,302758.2826
50,kenya,Catch-up 35-50: TT,vaccinations,0.0000,,
50,kenya,Catch-up 35-55: TTV,cancers,322909.1939,315055.8208,330762.5669
50,kenya,Catch-up 35-55: TTV,cancer_deaths,280341.1125,274240.3183,286441.9068
50,kenya,Catch-up 35-55: TTV,vaccinations,2564758.7500,,
50,kenya,Catch-up 35-55: V,cancers,341787.2048,333740.4444,349833.9653
50,kenya,Catch-up 35-55: V,cancer_deaths,299056.7071,292844.1097,305269.3045
50,kenya,Catch-up 35-55: V,vaccinations,2564758.7500,,
50,kenya,Catch-up 35-55: TT,cancers,338119.6290,330190.7154,346048.5426
50,kenya,Catch-up 35-55: TT,cancer_deaths,291249.4196,284683.2851,297815.5540
50,kenya,Catch-up 35-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 35-60: TTV,cancers,319577.7808,312141.4006,327014.1610
50,kenya,Catch-up 35-60: TTV,cancer_deaths,277447.8439,270434.4992,284461.1885
50,kenya,Catch-up 35-60: TTV,vaccinations,2892816.2500,,
50,kenya,Catch-up 35-60: V,cancers,339437.8415,333657.3478,345218.3353
50,kenya,Catch-up 35-60: V,cancer_deaths,297560.9697,291650.5425,303471.3969
