coverage,location,scenario,cohort,value,low,high
70,kenya,Catch-up 25-60: TTV,15_20,47833.3646,47343.8507,48322.8785
70,kenya,Catch-up 25-60: TTV,20_25,48150.6421,47087.0070,49214.2772
70,kenya,Catch-up 25-60: TTV,25_30,26447.3483,26187.4829,26707.2137
70,kenya,Catch-up 25-60: TTV,30_35,23452.0973,23152.9500,23751.2447
70,kenya,Catch-up 25-60: TTV,35_40,19542.7849,19349.3967,19736.1731
70,kenya,Catch-up 25-60: TTV,40_45,16037.6237,15384.9385,16690.3089
70,kenya,Catch-up 25-60: TTV,45_50,10462.6042,10305.4763,10619.7321
70,kenya,Catch-up 25-60: TTV,50_55,7108.5275,7048.0937,7168.9613
70,kenya,Catch-up 25-60: TTV,55_60,4642.0724,4608.8338,4675.3110
70,kenya,Catch-up 25-60: V,10_15,28407.6702,28084.3493,28730.9911
70,kenya,Catch-up 25-60: V,15_20,49672.8188,49391.8016,49953.8361
70,kenya,Catch-up 25-60: V,20_25,50273.3799,48792.7514,51754.0083
70,kenya,Catch-up 25-60: V,25_30,32656.9228,32638.7926,32675.0529
70,kenya,Catch-up 25-60: V,30_35,31455.8007,31129.4581,31782.1433
70,kenya,Catch-up 25-60: V,35_40,28158.3807,27611.4547,28705.3067
70,kenya,Catch-up 25-60: V,40_45,24086.6524,24041.3270,24131.9778
70,kenya,Catch-up 25-60: V,45_50,17590.0173,17049.1346,18130.8999
70,kenya,Catch-up 25-60: V,50_55,13106.5836,12961.5425,13251.6248
70,kenya,Catch-up 25-60: V,55_60,9015.9698,8982.7312,9049.2084
70,kenya,Catch-up 25-60: TT,10_15,31512.4574,31273.7438,31751.1710
70,kenya,Catch-up 25-60: TT,15_20,55651.9894,55168.5189,56135.4599
70,kenya,Catch-up 25-60: TT,20_25,58745.4453,58434.2111,59056.6794
70,kenya,Catch-up 25-60: TT,25_30,48263.9555,47985.9600,48541.9511
70,kenya,Catch-up 25-60: TT,30_35,38787.1779,38101.2541,39473.1017
70,kenya,Catch-up 25-60: TT,35_40,29771.2081,29728.9044,29813.5118
70,kenya,Catch-up 25-60: TT,40_45,21325.5825,20757.5046,21893.6603
70,kenya,Catch-up 25-60: TT,45_50,13167.0174,12611.0263,13723.0085
70,kenya,Catch-up 25-60: TT,50_55,8422.9630,8368.5725,8477.3534
70,kenya,Catch-up 25-60: TT,55_60,5246.4106,5213.1720,5279.6492
70,kenya,Catch-up 30-35: TTV,10_15,30930.7819,30069.6001,31791.9638
70,kenya,Catch-up 30-35: TTV,15_20,54462.1987,53975.7064,54948.6909
70,kenya,Catch-up 30-35: TTV,20_25,56652.9245,56220.8227,57085.0262
70,kenya,Catch-up 30-35: TTV,25_30,46994.8454,46898.1513,47091.5395
70,kenya,Catch-up 30-35: TTV,30_35,26092.2996,25929.1283,26255.4709
70,kenya,Catch-up 30-35: TTV,35_40,35841.0294,35801.7474,35880.3114
70,kenya,Catch-up 30-35: TTV,40_45,29132.8759,28882.0756,29383.6763
70,kenya,Catch-up 30-35: TTV,45_50,19950.7132,19551.8500,20349.5764
70,kenya,Catch-up 30-35: TTV,50_55,14402.1335,14278.2442,14526.0229
70,kenya,Catch-up 30-35: TTV,55_60,9408.7896,9266.7701,9550.8090
70,kenya,Catch-up 30-35: V,10_15,30541.7393,30251.6569,30831.8216
70,kenya,Catch-up 30-35: V,15_20,54560.4036,53753.6122,55367.1950
70,kenya,Catch-up 30-35: V,20_25,57736.9560,55736.5967,59737.3153
70,kenya,Catch-up 30-35: V,25_30,50118.5182,50079.2362,50157.8002
70,kenya,Catch-up 30-35: V,30_35,34749.4436,34543.9687,34954.9186
70,kenya,Catch-up 30-35: V,35_40,37408.5315,37027.7985,37789.2645
70,kenya,Catch-up 30-35: V,40_45,28970.4601,28795.2020,29145.7181
70,kenya,Catch-up 30-35: V,45_50,19852.5082,19356.9509,20348.0655
70,kenya,Catch-up 30-35: V,50_55,14353.0311,14262.3803,14443.6818
70,kenya,Catch-up 30-35: V,55_60,9420.1209,9420.1209,9420.1209
70,kenya,Catch-up 30-35: TT,10_15,32830.6700,32365.3296,33296.0104
70,kenya,Catch-up 30-35: TT,15_20,55410.2541,54407.0528,56413.4555
70,kenya,Catch-up 30-35: TT,20_25,60222.2966,59394.3534,61050.2399
70,kenya,Catch-up 30-35: TT,25_30,53872.9690,53035.9606,54709.9773
70,kenya,Catch-up 30-35: TT,30_35,38179.0626,37949.4141,38408.7111
70,kenya,Catch-up 30-35: TT,35_40,36358.4940,35995.8911,36721.0968
70,kenya,Catch-up 30-35: TT,40_45,30194.2448,29789.3383,30599.1514
70,kenya,Catch-up 30-35: TT,45_50,20143.3460,19765.6346,20521.0573
70,kenya,Catch-up 30-35: TT,50_55,14269.9346,14028.1993,14511.6698
70,kenya,Catch-up 30-35: TT,55_60,9355.9100,9352.8883,9358.9317
70,kenya,Catch-up 30-40: TTV,10_15,29450.1535,28866.9672,30033.3398
70,kenya,Catch-up 30-40: TTV,15_20,53589.6855,52979.3039,54200.0670
70,kenya,Catch-up 30-40: TTV,20_25,56403.6350,55204.0237,57603.2462
70,kenya,Catch-up 30-40: TTV,25_30,47232.8035,46558.9665,47906.6406
70,kenya,Catch-up 30-40: TTV,30_35,24543.6831,24489.2927,24598.0736
70,kenya,Catch-up 30-40: TTV,35_40,21657.9685,21645.8817,21670.0552
70,kenya,Catch-up 30-40: TTV,40_45,27486.0545,27017.6924,27954.4166
70,kenya,Catch-up 30-40: TTV,45_50,19622.1043,18857.6165,20386.5921
70,kenya,Catch-up 30-40: TTV,50_55,14050.8620,13990.4282,14111.2958
70,kenya,Catch-up 30-40: TTV,55_60,9287.9219,9182.1628,9393.6811
70,kenya,Catch-up 30-40: V,10_15,29453.9306,29411.6269,29496.2343
70,kenya,Catch-up 30-40: V,15_20,52384.7863,52146.0727,52623.4998
70,kenya,Catch-up 30-40: V,20_25,56369.6409,55898.2572,56841.0247
70,kenya,Catch-up 30-40: V,25_30,48377.2689,48165.7506,48588.7873
70,kenya,Catch-up 30-40: V,30_35,32218.7776,31487.5285,32950.0268
70,kenya,Catch-up 30-40: V,35_40,29525.6957,28936.4660,30114.9254
70,kenya,Catch-up 30-40: V,40_45,28486.9895,28414.4690,28559.5101
70,kenya,Catch-up 30-40: V,45_50,19584.3332,19345.6196,19823.0467
70,kenya,Catch-up 30-40: V,50_55,14247.2719,14211.0116,14283.5322
70,kenya,Catch-up 30-40: V,55_60,9484.3318,9439.0065,9529.6572
70,kenya,Catch-up 30-40: TT,10_15,32320.7597,32154.5667,32486.9527
70,kenya,Catch-up 30-40: TT,15_20,55081.6453,54885.2354,55278.0552
70,kenya,Catch-up 30-40: TT,20_25,58692.5657,57873.6875,59511.4439
70,kenya,Catch-up 30-40: TT,25_30,53026.8956,52999.7003,53054.0908
70,kenya,Catch-up 30-40: TT,30_35,39470.8354,39047.7987,39893.8721
70,kenya,Catch-up 30-40: TT,35_40,29427.4908,28874.5214,29980.4602
70,kenya,Catch-up 30-40: TT,40_45,27406.7351,27279.8241,27533.6461
70,kenya,Catch-up 30-40: TT,45_50,19799.6286,19128.8133,20470.4440
70,kenya,Catch-up 30-40: TT,50_55,14368.1395,14337.9226,14398.3564
70,kenya,Catch-up 30-40: TT,55_60,9480.5547,9317.3834,9643.7260
70,kenya,Catch-up 30-45: TTV,10_15,31123.4147,30942.1133,31304.7162
70,kenya,Catch-up 30-45: TTV,15_20,53672.7819,52306.9777,55038.5862
70,kenya,Catch-up 30-45: TTV,20_25,56252.5504,55445.7590,57059.3419
70,kenya,Catch-up 30-45: TTV,25_30,47077.9419,46642.8184,47513.0654
70,kenya,Catch-up 30-45: TTV,30_35,23920.4594,23863.0473,23977.8715
70,kenya,Catch-up 30-45: TTV,35_40,20332.2016,20232.4858,20431.9174
70,kenya,Catch-up 30-45: TTV,40_45,16222.7022,15814.7740,16630.6305
70,kenya,Catch-up 30-45: TTV,45_50,18296.3375,17710.1295,18882.5455
70,kenya,Catch-up 30-45: TTV,50_55,14133.9585,14127.9151,14140.0019
70,kenya,Catch-up 30-45: TTV,55_60,9582.5368,9555.3416,9609.7320
70,kenya,Catch-up 30-45: V,10_15,30250.9015,29631.4549,30870.3481
70,kenya,Catch-up 30-45: V,15_20,51179.8871,50823.3276,51536.4466
70,kenya,Catch-up 30-45: V,20_25,56822.8946,55432.9168,58212.8723
70,kenya,Catch-up 30-45: V,25_30,49151.5772,48955.1673,49347.9871
70,kenya,Catch-up 30-45: V,30_35,31795.7409,31680.9167,31910.5652
70,kenya,Catch-up 30-45: V,35_40,28823.1526,28294.3568,29351.9485
70,kenya,Catch-up 30-45: V,40_45,24626.7796,24614.6929,24638.8664
70,kenya,Catch-up 30-45: V,45_50,19931.8276,19560.1596,20303.4956
70,kenya,Catch-up 30-45: V,50_55,14458.7902,14265.4020,14652.1784
70,kenya,Catch-up 30-45: V,55_60,9510.7716,9462.4246,9559.1187
70,kenya,Catch-up 30-45: TT,10_15,30696.6009,30657.3189,30735.8829
70,kenya,Catch-up 30-45: TT,15_20,55534.8989,54528.6759,56541.1219
70,kenya,Catch-up 30-45: TT,20_25,60566.0140,58870.8455,62261.1825
70,kenya,Catch-up 30-45: TT,25_30,53831.4207,53492.9913,54169.8501
70,kenya,Catch-up 30-45: TT,30_35,39565.2633,39078.7710,40051.7555
70,kenya,Catch-up 30-45: TT,35_40,29918.5155,29849.0167,29988.0144
70,kenya,Catch-up 30-45: TT,40_45,21287.8113,20955.4254,21620.1973
70,kenya,Catch-up 30-45: TT,45_50,19308.6039,18849.3069,19767.9009
70,kenya,Catch-up 30-45: TT,50_55,14258.6032,14092.4102,14424.7962
70,kenya,Catch-up 30-45: TT,55_60,9661.8562,9631.6393,9692.0731
70,kenya,Catch-up 30-50: TTV,10_15,29193.3098,28761.2080,29625.4115
70,kenya,Catch-up 30-50: TTV,15_20,51315.8632,50596.7008,52035.0256
70,kenya,Catch-up 30-50: TTV,20_25,53861.6376,53287.5164,54435.7589
70,kenya,Catch-up 30-50: TTV,25_30,45827.7173,45673.6111,45981.8236
70,kenya,Catch-up 30-50: TTV,30_35,23875.1340,23575.9867,24174.2814
70,kenya,Catch-up 30-50: TTV,35_40,19856.2853,19798.8732,19913.6975
70,kenya,Catch-up 30-50: TTV,40_45,15950.7500,15657.6460,16243.8540
70,kenya,Catch-up 30-50: TTV,45_50,10666.5683,10654.4816,10678.6551
70,kenya,Catch-up 30-50: TTV,50_55,12997.0473,12716.0301,13278.0646
70,kenya,Catch-up 30-50: TTV,55_60,9624.0850,9551.5645,9696.6056
70,kenya,Catch-up 30-50: V,10_15,30333.9980,30216.1521,30451.8440
70,kenya,Catch-up 30-50: V,15_20,54042.9391,53988.5486,54097.3295
70,kenya,Catch-up 30-50: V,20_25,55398.9228,55335.4673,55462.3783
70,kenya,Catch-up 30-50: V,25_30,48320.6122,47368.7796,49272.4448
70,kenya,Catch-up 30-50: V,30_35,32690.9168,32071.4702,33310.3634
70,kenya,Catch-up 30-50: V,35_40,28369.8990,27841.1031,28898.6949
70,kenya,Catch-up 30-50: V,40_45,23773.1520,23549.5469,23996.7571
70,kenya,Catch-up 30-50: V,45_50,17775.0958,17327.8856,18222.3061
70,kenya,Catch-up 30-50: V,50_55,14130.1814,14024.4222,14235.9405
70,kenya,Catch-up 30-50: V,55_60,9503.2174,9466.9571,9539.4777
70,kenya,Catch-up 30-50: TT,10_15,31013.8784,30611.9936,31415.7633
70,kenya,Catch-up 30-50: TT,15_20,55410.2541,54908.6535,55911.8548
70,kenya,Catch-up 30-50: TT,20_25,61162.7979,60621.9153,61703.6805
70,kenya,Catch-up 30-50: TT,25_30,53102.4378,53051.0691,53153.8066
70,kenya,Catch-up 30-50: TT,30_35,38107.2975,37620.8053,38593.7897
70,kenya,Catch-up 30-50: TT,35_40,29812.7564,29628.4332,29997.0795
70,kenya,Catch-up 30-50: TT,40_45,21454.0043,21333.1367,21574.8720
70,kenya,Catch-up 30-50: TT,45_50,13057.4812,12794.5941,13320.3682
70,kenya,Catch-up 30-50: TT,50_55,13099.0294,13050.6823,13147.3765
70,kenya,Catch-up 30-50: TT,55_60,9382.3498,9358.1763,9406.5233
70,kenya,Catch-up 30-55: TTV,10_15,30726.8178,30234.2822,31219.3534
70,kenya,Catch-up 30-55: TTV,15_20,52248.8102,51629.3636,52868.2568
70,kenya,Catch-up 30-55: TTV,20_25,54934.3378,53641.0542,56227.6215
70,kenya,Catch-up 30-55: TTV,25_30,46768.2186,45402.4144,48134.0228
70,kenya,Catch-up 30-55: TTV,30_35,23992.2246,23490.6239,24493.8252
70,kenya,Catch-up 30-55: TTV,35_40,20283.0992,20029.2771,20536.9212
70,kenya,Catch-up 30-55: TTV,40_45,15852.5451,15698.4389,16006.6513
70,kenya,Catch-up 30-55: TTV,45_50,10451.2729,10297.1667,10605.3791
70,kenya,Catch-up 30-55: TTV,50_55,7524.0100,7427.3159,7620.7041
70,kenya,Catch-up 30-55: TTV,55_60,8411.6316,8342.1327,8481.1305
70,kenya,Catch-up 30-55: V,10_15,29457.7077,28717.3935,30198.0219
70,kenya,Catch-up 30-55: V,15_20,52052.4003,51614.2551,52490.5454
70,kenya,Catch-up 30-55: V,20_25,56188.3395,55227.4418,57149.2372
70,kenya,Catch-up 30-55: V,25_30,48331.9435,48066.0348,48597.8523
70,kenya,Catch-up 30-55: V,30_35,32592.7119,32293.5645,32891.8592
70,kenya,Catch-up 30-55: V,35_40,28834.4840,28828.4406,28840.5274
70,kenya,Catch-up 30-55: V,40_45,23894.0196,23676.4579,24111.5813
70,kenya,Catch-up 30-55: V,45_50,17778.8730,17564.3329,17993.4130
70,kenya,Catch-up 30-55: V,50_55,13454.0781,13290.9068,13617.2494
70,kenya,Catch-up 30-55: V,55_60,9352.1329,9219.1785,9485.0873
70,kenya,Catch-up 30-55: TT,10_15,32449.1815,32168.1643,32730.1988
70,kenya,Catch-up 30-55: TT,15_20,53676.5591,52718.6831,54634.4350
70,kenya,Catch-up 30-55: TT,20_25,58360.1797,57517.1280,59203.2314
70,kenya,Catch-up 30-55: TT,25_30,53536.8059,53089.5956,53984.0161
70,kenya,Catch-up 30-55: TT,30_35,39334.8593,38911.8226,39757.8960
70,kenya,Catch-up 30-55: TT,35_40,30352.8836,30068.8447,30636.9225
70,kenya,Catch-up 30-55: TT,40_45,21937.4748,21792.4337,22082.5160
70,kenya,Catch-up 30-55: TT,45_50,13692.0362,13664.8410,13719.2314
70,kenya,Catch-up 30-55: TT,50_55,8298.3182,8204.6458,8391.9906
70,kenya,Catch-up 30-55: TT,55_60,8536.2764,8354.9749,8717.5778
70,kenya,Catch-up 30-60: TTV,10_15,30069.6001,29794.6262,30344.5739
70,kenya,Catch-up 30-60: TTV,15_20,51330.9716,50496.9850,52164.9583
70,kenya,Catch-up 30-60: TTV,20_25,55081.6453,54425.9384,55737.3522
70,kenya,Catch-up 30-60: TTV,25_30,47935.3466,47261.5096,48609.1837
70,kenya,Catch-up 30-60: TTV,30_35,24460.5866,24170.5043,24750.6689
70,kenya,Catch-up 30-60: TTV,35_40,19965.8216,19724.0864,20207.5569
70,kenya,Catch-up 30-60: TTV,40_45,16003.6296,15891.8271,16115.4322
70,kenya,Catch-up 30-60: TTV,45_50,10727.0022,10406.7029,11047.3014
70,kenya,Catch-up 30-60: TTV,50_55,7342.7085,7276.2313,7409.1857
70,kenya,Catch-up 30-60: TTV,55_60,4713.8376,4635.2736,4792.4015
70,kenya,Catch-up 30-60: V,10_15,30447.3114,30039.3832,30855.2397
70,kenya,Catch-up 30-60: V,15_20,52668.0698,52045.6015,53290.5381
70,kenya,Catch-up 30-60: V,20_25,56037.2550,55626.3050,56448.2049
70,kenya,Catch-up 30-60: V,25_30,48324.3893,47955.7430,48693.0356
70,kenya,Catch-up 30-60: V,30_35,32279.2114,31747.3939,32811.0290
70,kenya,Catch-up 30-60: V,35_40,28808.0442,28152.3373,29463.7511
70,kenya,Catch-up 30-60: V,40_45,24445.4782,24348.7841,24542.1723
70,kenya,Catch-up 30-60: V,45_50,17461.5954,17216.8385,17706.3524
70,kenya,Catch-up 30-60: V,50_55,13423.8612,13351.3406,13496.3817
70,kenya,Catch-up 30-60: V,55_60,9174.6085,9159.5001,9189.7170
70,kenya,Catch-up 30-60: TT,10_15,32316.9826,32093.3775,32540.5877
70,kenya,Catch-up 30-60: TT,15_20,56033.4778,55214.5997,56852.3560
70,kenya,Catch-up 30-60: TT,20_25,59024.9517,57770.9500,60278.9534
70,kenya,Catch-up 30-60: TT,25_30,51599.1467,50502.2729,52696.0204
70,kenya,Catch-up 30-60: TT,30_35,38213.0566,37327.7013,39098.4120
70,kenya,Catch-up 30-60: TT,35_40,29310.4003,29086.7952,29534.0054
70,kenya,Catch-up 30-60: TT,40_45,20796.7866,20440.2271,21153.3461
70,kenya,Catch-up 30-60: TT,45_50,13219.8970,12869.3809,13570.4132
70,kenya,Catch-up 30-60: TT,50_55,8098.1312,8073.9577,8122.3047
70,kenya,Catch-up 30-60: TT,55_60,5012.2295,4985.0343,5039.4247
70,kenya,Catch-up 35-40: TTV,10_15,31754.1927,31642.3901,31865.9952
70,kenya,Catch-up 35-40: TTV,15_20,54821.0244,53860.1268,55781.9221
70,kenya,Catch-up 35-40: TTV,20_25,58805.8791,56862.9320,60748.8263
70,kenya,Catch-up 35-40: TTV,25_30,53393.2756,52311.5103,54475.0408
70,kenya,Catch-up 35-40: TTV,30_35,42590.7311,41134.2762,44047.1861
70,kenya,Catch-up 35-40: TTV,35_40,21767.5047,21498.5743,22036.4352
70,kenya,Catch-up 35-40: TTV,40_45,27372.7411,26964.8128,27780.6693
70,kenya,Catch-up 35-40: TTV,45_50,19962.0445,19644.7670,20279.3220
70,kenya,Catch-up 35-40: TTV,50_55,14235.9405,14226.8755,14245.0056
70,kenya,Catch-up 35-40: TTV,55_60,9321.9160,9303.7858,9340.0461
70,kenya,Catch-up 35-40: V,10_15,31380.2584,31265.4342,31495.0827
70,kenya,Catch-up 35-40: V,15_20,54503.7469,54298.2719,54709.2219
70,kenya,Catch-up 35-40: V,20_25,59111.8253,58858.0033,59365.6473
70,kenya,Catch-up 35-40: V,25_30,52800.2687,52495.0780,53105.4595
70,kenya,Catch-up 35-40: V,30_35,42617.1709,42197.1559,43037.1859
70,kenya,Catch-up 35-40: V,35_40,29994.0578,29900.3854,30087.7302
70,kenya,Catch-up 35-40: V,40_45,28845.8153,28117.5879,29574.0428
70,kenya,Catch-up 35-40: V,45_50,20233.9967,20025.5000,20442.4933
70,kenya,Catch-up 35-40: V,50_55,14817.6160,14760.2039,14875.0281
70,kenya,Catch-up 35-40: V,55_60,9510.7716,9492.6415,9528.9018
70,kenya,Catch-up 35-40: TT,10_15,31731.5300,30332.4872,33130.5728
70,kenya,Catch-up 35-40: TT,15_20,55232.7298,53199.1319,57266.3277
70,kenya,Catch-up 35-40: TT,20_25,59058.9457,57264.0614,60853.8300
70,kenya,Catch-up 35-40: TT,25_30,53219.5283,52766.2747,53672.7819
70,kenya,Catch-up 35-40: TT,30_35,45098.7344,44319.1382,45878.3307
70,kenya,Catch-up 35-40: TT,35_40,31059.2038,31013.8784,31104.5292
70,kenya,Catch-up 35-40: TT,40_45,28324.5737,28031.4697,28617.6777
70,kenya,Catch-up 35-40: TT,45_50,20252.8823,19612.2838,20893.4807
70,kenya,Catch-up 35-40: TT,50_55,14285.0430,14266.9129,14303.1732
70,kenya,Catch-up 35-40: TT,55_60,9197.2712,9109.6422,9284.9003
70,kenya,Catch-up 35-45: TTV,10_15,30904.3421,30366.4812,31442.2031
70,kenya,Catch-up 35-45: TTV,15_20,53880.5232,53109.9920,54651.0543
70,kenya,Catch-up 35-45: TTV,20_25,57993.7997,56960.3815,59027.2180
70,kenya,Catch-up 35-45: TTV,25_30,52426.3345,52329.6404,52523.0286
70,kenya,Catch-up 35-45: TTV,30_35,42163.9173,41326.9090,43000.9256
70,kenya,Catch-up 35-45: TTV,35_40,20785.4552,20419.8307,21151.0798
70,kenya,Catch-up 35-45: TTV,40_45,15973.4127,15486.9205,16459.9049
70,kenya,Catch-up 35-45: TTV,45_50,18436.0907,17979.8154,18892.3660
70,kenya,Catch-up 35-45: TTV,50_55,14466.3445,14363.6070,14569.0820
70,kenya,Catch-up 35-45: TTV,55_60,9435.2294,9411.0558,9459.4029
70,kenya,Catch-up 35-45: V,10_15,30266.0100,30136.0773,30395.9427
70,kenya,Catch-up 35-45: V,15_20,52354.5694,52230.6800,52478.4587
70,kenya,Catch-up 35-45: V,20_25,58175.1012,57075.2057,59274.9966
70,kenya,Catch-up 35-45: V,25_30,52229.9246,51818.9747,52640.8746
70,kenya,Catch-up 35-45: V,30_35,43145.9668,42472.1298,43819.8038
70,kenya,Catch-up 35-45: V,35_40,29412.3823,29282.4496,29542.3150
70,kenya,Catch-up 35-45: V,40_45,24879.8462,24598.8290,25160.8635
70,kenya,Catch-up 35-45: V,45_50,19701.4237,19236.0833,20166.7641
70,kenya,Catch-up 35-45: V,50_55,14462.5674,14193.6369,14731.4978
70,kenya,Catch-up 35-45: V,55_60,9446.5607,9334.7581,9558.3633
70,kenya,Catch-up 35-45: TT,10_15,31807.0723,31598.5756,32015.5689
70,kenya,Catch-up 35-45: TT,15_20,57109.9552,56155.1009,58064.8095
70,kenya,Catch-up 35-45: TT,20_25,60769.9781,59812.1021,61727.8541
70,kenya,Catch-up 35-45: TT,25_30,54639.7230,54452.3782,54827.0678
70,kenya,Catch-up 35-45: TT,30_35,45068.5175,44385.6154,45751.4196
70,kenya,Catch-up 35-45: TT,35_40,30201.7990,29639.7646,30763.8335
70,kenya,Catch-up 35-45: TT,40_45,21926.1435,21385.2609,22467.0261
70,kenya,Catch-up 35-45: TT,45_50,18776.0309,18259.3218,19292.7400
70,kenya,Catch-up 35-45: TT,50_55,14115.0729,14075.7909,14154.3549
70,kenya,Catch-up 35-45: TT,55_60,9231.2652,9092.2675,9370.2630
70,kenya,Catch-up 35-50: TTV,10_15,30991.2158,30395.9427,31586.4888
70,kenya,Catch-up 35-50: TTV,15_20,54987.2174,53923.5823,56050.8526
70,kenya,Catch-up 35-50: TTV,20_25,59617.9585,58832.3189,60403.5981
70,kenya,Catch-up 35-50: TTV,25_30,51950.4182,51877.8976,52022.9388
70,kenya,Catch-up 35-50: TTV,30_35,42375.4357,42299.8934,42450.9779
70,kenya,Catch-up 35-50: TTV,35_40,20335.9787,19858.5516,20813.4059
70,kenya,Catch-up 35-50: TTV,40_45,16351.1241,16058.0201,16644.2281
70,kenya,Catch-up 35-50: TTV,45_50,10836.5385,10446.7403,11226.3366
70,kenya,Catch-up 35-50: TTV,50_55,13242.5597,13230.4729,13254.6465
70,kenya,Catch-up 35-50: TTV,55_60,9197.2712,9194.2495,9200.2929
70,kenya,Catch-up 35-50: V,10_15,31387.8127,31369.6825,31405.9428
70,kenya,Catch-up 35-50: V,15_20,54583.0663,53806.4918,55359.6408
70,kenya,Catch-up 35-50: V,20_25,57933.3659,57238.3770,58628.3548
70,kenya,Catch-up 35-50: V,25_30,52652.9613,52405.1827,52900.7400
70,kenya,Catch-up 35-50: V,30_35,43077.9788,43032.6534,43123.3041
70,kenya,Catch-up 35-50: V,35_40,28815.5984,28492.2775,29138.9193
70,kenya,Catch-up 35-50: V,40_45,23822.2545,23589.5843,24054.9246
70,kenya,Catch-up 35-50: V,45_50,17631.5655,17335.4398,17927.6912
70,kenya,Catch-up 35-50: V,50_55,14190.6152,14030.4656,14350.7648
70,kenya,Catch-up 35-50: V,55_60,9363.4642,9324.1822,9402.7462
70,kenya,Catch-up 35-50: TT,10_15,31765.5240,31342.4873,32188.5607
70,kenya,Catch-up 35-50: TT,15_20,53808.7580,53446.1551,54171.3609
70,kenya,Catch-up 35-50: TT,20_25,57295.0337,57086.5371,57503.5304
70,kenya,Catch-up 35-50: TT,25_30,53952.2883,53795.1604,54109.4163
70,kenya,Catch-up 35-50: TT,30_35,44203.5586,44019.2354,44387.8817
70,kenya,Catch-up 35-50: TT,35_40,29725.8828,29393.4968,30058.2687
70,kenya,Catch-up 35-50: TT,40_45,21132.9497,20471.1994,21794.7000
70,kenya,Catch-up 35-50: TT,45_50,13065.0354,12711.4976,13418.5732
70,kenya,Catch-up 35-50: TT,50_55,13250.1139,12990.2485,13509.9793
70,kenya,Catch-up 35-50: TT,55_60,9548.5428,9536.4560,9560.6295
70,kenya,Catch-up 35-55: TTV,10_15,30137.5881,29572.5319,30702.6443
70,kenya,Catch-up 35-55: TTV,15_20,53385.7213,52835.7736,53935.6690
70,kenya,Catch-up 35-55: TTV,20_25,58292.1917,57394.7495,59189.6338
70,kenya,Catch-up 35-55: TTV,25_30,51818.2193,51259.2065,52377.2320
70,kenya,Catch-up 35-55: TTV,30_35,41094.9942,40466.4825,41723.5059
70,kenya,Catch-up 35-55: TTV,35_40,20056.4724,19923.5180,20189.4267
70,kenya,Catch-up 35-55: TTV,40_45,15372.8517,14961.9017,15783.8016
70,kenya,Catch-up 35-55: TTV,45_50,10519.2609,10232.2003,10806.3215
70,kenya,Catch-up 35-55: TTV,50_55,7561.7811,7519.4774,7604.0848
70,kenya,Catch-up 35-55: TTV,55_60,8626.9271,8493.9727,8759.8815
70,kenya,Catch-up 35-55: V,10_15,30598.3960,29453.1752,31743.6168
70,kenya,Catch-up 35-55: V,15_20,55466.9108,55300.7178,55633.1038
70,kenya,Catch-up 35-55: V,20_25,57940.9201,56925.6320,58956.2082
70,kenya,Catch-up 35-55: V,25_30,52924.9135,52701.3084,53148.5186
70,kenya,Catch-up 35-55: V,30_35,43852.2870,43840.2002,43864.3738
70,kenya,Catch-up 35-55: V,35_40,29121.5446,28450.7293,29792.3600
70,kenya,Catch-up 35-55: V,40_45,24109.3151,24003.5559,24215.0742
70,kenya,Catch-up 35-55: V,45_50,17627.7884,17038.5587,18217.0181
70,kenya,Catch-up 35-55: V,50_55,13522.0661,13503.9360,13540.1963
70,kenya,Catch-up 35-55: V,55_60,9321.9160,9231.2652,9412.5667
70,kenya,Catch-up 35-55: TT,10_15,29752.3225,28655.4488,30849.1963
70,kenya,Catch-up 35-55: TT,15_20,54677.4941,54441.8022,54913.1860
70,kenya,Catch-up 35-55: TT,20_25,60467.8090,59328.6316,61606.9864
70,kenya,Catch-up 35-55: TT,25_30,53820.0894,53665.9831,53974.1956
70,kenya,Catch-up 35-55: TT,30_35,44600.1555,43953.5137,45246.7973
70,kenya,Catch-up 35-55: TT,35_40,29869.4131,29512.8536,30225.9726
70,kenya,Catch-up 35-55: TT,40_45,21491.7755,20984.1314,21999.4195
70,kenya,Catch-up 35-55: TT,45_50,13661.8193,13513.7565,13809.8822
70,kenya,Catch-up 35-55: TT,50_55,8468.2883,8462.2449,8474.3317
70,kenya,Catch-up 35-55: TT,55_60,8642.0355,8557.4282,8726.6429
70,kenya,Catch-up 35-60: TTV,10_15,31731.5300,30278.0967,33184.9632
70,kenya,Catch-up 35-60: TTV,15_20,53733.2158,52331.1513,55135.2803
70,kenya,Catch-up 35-60: TTV,20_25,58511.2643,56193.6275,60828.9011
70,kenya,Catch-up 35-60: TTV,25_30,52422.5574,52117.3666,52727.7482
70,kenya,Catch-up 35-60: TTV,30_35,41476.4827,40929.5566,42023.4087
70,kenya,Catch-up 35-60: TTV,35_40,20483.2862,20298.9630,20667.6093
70,kenya,Catch-up 35-60: TTV,40_45,15943.1958,15710.5256,16175.8660
70,kenya,Catch-up 35-60: TTV,45_50,10349.2908,10071.2953,10627.2864
70,kenya,Catch-up 35-60: TTV,50_55,7282.2747,7197.6674,7366.8820
70,kenya,Catch-up 35-60: TTV,55_60,4744.0545,4659.4471,4828.6618
70,kenya,Catch-up 35-60: V,10_15,30356.6607,29574.0428,31139.2786
